hospitalisation,age,mean,sd,lower,upper
Non-hospitalised,37,0.4325923770959779,0.16328654830229639,0.1478326517618652,0.7427582157257817
Non-hospitalised,38,0.42479723650052387,0.1600085098872848,0.14577678554822232,0.7287285131533786
Non-hospitalised,39,0.41707195277658343,0.1567589712364413,0.14373866393724696,0.7148193733115009
Non-hospitalised,40,0.40943830924538743,0.1535474815097419,0.1417242961863202,0.7010722313541701
Non-hospitalised,41,0.4018688617998613,0.15036224123277953,0.13972627456185963,0.6874362210876448
Non-hospitalised,42,0.39434623879298997,0.14719585352625505,0.13773996034173427,0.6738795580051353
Non-hospitalised,43,0.38691289457926703,0.14406677745828086,0.13577695786345886,0.660482115872698
Non-hospitalised,44,0.3795152715093309,0.14095198082564428,0.1338228058153735,0.6471445907432892
Non-hospitalised,45,0.37218106320238015,0.1378635273148763,0.13188508951675093,0.6339192134579709
Non-hospitalised,46,0.36493160152523535,0.13481068315311648,0.12996963379233958,0.6208460675629366
Non-hospitalised,47,0.35770584467693645,0.13176726596873148,0.1280600035240858,0.6078123604633976
Non-hospitalised,48,0.350538460416561,0.128748290868091,0.1261656341769568,0.5948829823531331
Non-hospitalised,49,0.34339896025101013,0.1257407593627082,0.12427837171123783,0.5820020471338104
Non-hospitalised,50,0.33633086678332025,0.12276342788056624,0.12240999681011563,0.5692504862448811
Non-hospitalised,51,0.3292830118786437,0.11979444512894105,0.12054679934796154,0.5565342999657885
Non-hospitalised,52,0.32230208498696855,0.11685387944369699,0.11870138088073971,0.5439400095668674
Non-hospitalised,53,0.31534623100648784,0.11392389543991802,0.11686255381322944,0.5313909476620361
Non-hospitalised,54,0.30843654909027024,0.11101358376213329,0.11503602862754432,0.5189263425461095
Non-hospitalised,55,0.3015685769068029,0.10812109781206652,0.11322065175310768,0.5065383414269583
Non-hospitalised,56,0.2947103185646623,0.10523286646130685,0.11140791516372041,0.4941687007563716
Non-hospitalised,57,0.2878796610194109,0.10235658781527415,0.10960265460985635,0.48185063235886616
Non-hospitalised,58,0.281078714483823,0.09949321916481546,0.10780547603854382,0.4695883448193632
Non-hospitalised,59,0.2743185246686917,0.09664750468010344,0.10601935961956188,0.4574022969453085
Non-hospitalised,60,0.2675449826959003,0.09379651598408459,0.10422993228962933,0.4451941173212019
Non-hospitalised,61,0.26085610365366424,0.0909819048529854,0.10246331653053661,0.4331427078682745
Non-hospitalised,62,0.2542172640878498,0.088188983003333,0.10071030375636537,0.4211850270620155
Non-hospitalised,63,0.2476623948624547,0.08543213287186598,0.09897991170612314,0.4093827973148247
Non-hospitalised,64,0.24113485305062402,0.08268737069427638,0.09725710653920333,0.3976331422338611
Non-hospitalised,65,0.23464605523374754,0.07995955610507398,0.09554493683268384,0.38595676715040733
Non-hospitalised,66,0.22819820054051512,0.07724963793823228,0.09384399864742402,0.37435693562442185
Non-hospitalised,67,0.22171127343412578,0.07452384640021663,0.09213313172079426,0.3626901056038824
Non-hospitalised,68,0.21532235306006137,0.07184010347162018,0.09044863360836018,0.3512046363294416
Non-hospitalised,69,0.20880271248230606,0.06910192268213117,0.08873004931400347,0.33948706771036413
Non-hospitalised,70,0.2024116298253288,0.06641871657644091,0.08704593094089927,0.3280062732692569
Non-hospitalised,71,0.19607635176058785,0.06375978375180816,0.0853770377989497,0.316630642353807
Non-hospitalised,72,0.1897299795088367,0.06109696398931985,0.08370572581517342,0.3052395714186561
Non-hospitalised,73,0.1834680812510294,0.0584705079420584,0.0820572017006151,0.2940053562653685
Non-hospitalised,74,0.17723473424628533,0.05585688370131766,0.08041671744131272,0.2828271909309509
Non-hospitalised,75,0.17109255761631192,0.05328242519255187,0.0788007552611922,0.2718176755572011
Non-hospitalised,76,0.16495031121335932,0.05070879662537961,0.07718529338084695,0.2608126885650739
Non-hospitalised,77,0.15872635231898707,0.04810178002485507,0.07554888860688104,0.24966581824540907
Non-hospitalised,78,0.15276392009606496,0.04560547042183685,0.07398175664433843,0.2389931573301006
Non-hospitalised,79,0.14667311781237452,0.043056281149969323,0.07238142957806416,0.22809368640775943
Non-hospitalised,80,0.14076698744134142,0.04058554276818634,0.07083011853690484,0.2175295951878685
Non-hospitalised,81,0.1349938153989904,0.03817155006923483,0.0693141954703488,0.207207967565043
Non-hospitalised,82,0.12923108227153324,0.03576302600750779,0.0678015002822642,0.19690923509692723
Non-hospitalised,83,0.12363054361234647,0.03342355461279164,0.06633180288474917,0.18690482781413256
Non-hospitalised,84,0.11828395096128308,0.03119150057296133,0.06492908485990648,0.17735833025144296
Non-hospitalised,85,0.11301285810714262,0.0289922809966988,0.06341548736416927,0.1679503164982513
Non-hospitalised,86,0.10804355725144464,0.026920479952600874,0.061870929404384975,0.15908472964646467
Non-hospitalised,87,0.10331065387783417,0.02494876678558532,0.060398683873747826,0.15064416942451891
Non-hospitalised,88,0.09894204047042399,0.023130449094346577,0.059043579882771,0.14285634028494815
Non-hospitalised,89,0.09486232549578025,0.021434018507333882,0.05777747743634109,0.13558608339449563
Non-hospitalised,90,0.09090642347274541,0.019790783880827577,0.05654905725772251,0.12853856861368118
Non-hospitalised,91,0.08745567935323478,0.018359307167724277,0.05547649889161276,0.12239333147447279
Non-hospitalised,92,0.08428190916290065,0.017044530582410105,0.05448932467408543,0.116743019734608
Non-hospitalised,93,0.0810221461407603,0.015696050946339683,0.053475106242703116,0.11094022417338502
Non-hospitalised,94,0.07803624561500065,0.014463270736131318,0.05254541162429662,0.1056240421490883
Non-hospitalised,95,0.07547168361778242,0.013406894799561975,0.0520623275658384,0.10105956153602945
Non-hospitalised,96,0.0732158168989003,0.012479980565553977,0.05125475863913113,0.09704573928308177
Non-hospitalised,97,0.07121992174987073,0.011662126420764942,0.050539496838064885,0.09349558738536061
Non-hospitalised,98,0.0694951062481589,0.010957518873527404,0.049920565908253146,0.09042875852937317
Non-hospitalised,99,0.0676621558481355,0.010211005131325116,0.04926764636460227,0.08694604233024915
Non-hospitalised,100,0.06660967501050723,0.00978464969843044,0.04888019548180275,0.08516312927937361
Non-hospitalised,101,0.06444900691655336,0.008911326539880656,0.04824326244189084,0.08134413602632591
Non-hospitalised,102,0.0632482299581572,0.008430091001136241,0.047857918548256675,0.07906973277082777
Non-hospitalised,103,0.06089595018634276,0.00749521963573015,0.047100342826921646,0.07490610407480318
Non-hospitalised,104,0.05781585450864537,0.006304275173193031,0.045725965163107,0.06979073120140537
Non-hospitalised,105,0.05433204300154784,0.005054278460054339,0.04482553774948081,0.06380253286448412
Non-hospitalised,106,0.04259856995048379,0.0025554534387112883,0.037669669526621076,0.04764855470370469
Cohort,0,2.0388817915749544,0.8992141967774195,0.5285961407065378,3.980240087870274
Cohort,1,2.0134230834527584,0.8883216919041147,0.5225216223479228,3.9322309279392007
Cohort,2,1.9847195763351742,0.8756827870389561,0.5157198246577558,3.8768241463635977
Cohort,3,1.9560070244021366,0.8630201205795083,0.5089184342877962,3.8213261295778276
Cohort,4,1.9274548056137717,0.8504205393786162,0.5021560053814846,3.766107506046169
Cohort,5,1.8989978158261847,0.8378461386377747,0.4954183257906335,3.711010166476132
Cohort,6,1.8707553516469388,0.8253584528832262,0.4887324952467594,3.656296395324024
Cohort,7,1.842675764306794,0.8129277856156978,0.4820871802419533,3.6018422099383716
Cohort,8,1.8147965033329083,0.8005725484476655,0.4754910027153992,3.547726921975398
Cohort,9,1.787145249718417,0.7883061863989813,0.4689503559995824,3.4940086154921612
Cohort,10,1.7596967302087998,0.7761139755008981,0.4624597114479176,3.4406261647003626
Cohort,11,1.732456702830841,0.7639980377048134,0.45602047992448974,3.3875895342564264
Cohort,12,1.7054880237544654,0.7519912666631426,0.44964687716760604,3.3350385403375893
Cohort,13,1.6787110425008647,0.7400503435440826,0.443321083650812,3.2827909406191416
Cohort,14,1.65224360399696,0.7282378843244827,0.43706963817329364,3.2321802367690022
Cohort,15,1.6259527390496797,0.7164823314726737,0.43086269459502313,3.181975425298696
Cohort,16,1.5999884309039099,0.7048636748505103,0.42473399738692313,3.132324424983575
Cohort,17,1.5742271773860805,0.6933157150742842,0.4186557876081998,3.082913170431326
Cohort,18,1.5487379041299882,0.6818752474043206,0.41264356561644,3.0339166404283153
Cohort,19,1.52360027094271,0.670584751516135,0.4067152573709569,2.985536382187579
Cohort,20,1.4986115597519816,0.6593362413693363,0.4008252077736613,2.9372619278643395
Cohort,21,1.4738569227228404,0.6481753981066387,0.3949925422884715,2.8893107554112394
Cohort,22,1.449458179172876,0.63716725179694,0.389244672715591,2.8419910859717934
Cohort,23,1.4252032840060007,0.6261994514956624,0.3835337601693089,2.79477363572516
Cohort,24,1.4011759842255296,0.6153170123398394,0.37787860788799466,2.747872652779641
Cohort,25,1.3773774162012642,0.6045210705947947,0.372279398876615,2.7012951734454296
Cohort,26,1.3537569921977228,0.5937855130305209,0.3667246271042562,2.6549202165548405
Cohort,27,1.330442779360257,0.5831785972170478,0.3612431316453844,2.6090705798522125
Cohort,28,1.307292980449148,0.5726262127639976,0.35580278716922636,2.5633999347766183
Cohort,29,1.28436914387444,0.5621615775241053,0.350417400454356,2.518066435217357
Cohort,30,1.261659370027181,0.551779222725452,0.3450841783337321,2.473046541656386
Cohort,31,1.23919523067138,0.5414964710274143,0.3398101677362464,2.428423394114581
Cohort,32,1.2168733540213308,0.5312601795771764,0.33457183629213977,2.3839508720098106
Cohort,33,1.1947245850290604,0.5210875217239584,0.3293760381100992,2.3397119236717665
Cohort,34,1.1727872918589524,0.5109994381535137,0.32423135349487575,2.2958066465001026
Cohort,35,1.1509882197543881,0.5009589386952332,0.31912102269615916,2.2520653398529835
Cohort,36,1.1293880375007925,0.49099852392734006,0.31405869163902583,2.208641827241521
Cohort,37,1.10793049833849,0.48109021395063456,0.30903143970080216,2.165408751228977
Cohort,38,1.0866778293389552,0.47126711690283324,0.30405329274979614,2.1225222219145503
Cohort,39,1.0655657303503345,0.46149725479863085,0.2991094799211967,2.0798366548310137
Cohort,40,1.04467490388135,0.4518229592895164,0.29421826757361597,2.03755020256099
Cohort,41,1.0239164884910839,0.4421998476223247,0.2893592666991986,1.995460302284042
Cohort,42,1.0032381935507533,0.4326025936633972,0.2845203816633372,1.9534532760666588
Cohort,43,0.9827888610733586,0.4231078065833193,0.2797354836678798,1.911884289260335
Cohort,44,0.9623947121578841,0.4136286255022229,0.2749647081219969,1.8703566980807
Cohort,45,0.9421540655754211,0.4042158828082801,0.2702304010127748,1.8291066905776687
Cohort,46,0.9221412285408568,0.3949077345137071,0.26554948321257377,1.7883109585695522
Cohort,47,0.90216185597366,0.385607785576177,0.2608772804226187,1.7475310920479352
Cohort,48,0.882334292132964,0.37637635483446563,0.25624079671797495,1.7070453621029646
Cohort,49,0.8625657831801716,0.36716831449218124,0.25161860230331257,1.6666506542618256
Cohort,50,0.8429997933271356,0.35805581191325264,0.24704355291097338,1.6266775475558584
Cohort,51,0.8234786674703262,0.3489617193077022,0.24247927605981223,1.586777852655728
Cohort,52,0.8041534436979831,0.3399614247273939,0.23796043159954386,1.5472956747805133
Cohort,53,0.7848973039454056,0.33099333363912453,0.23345770579373523,1.507954070692058
Cohort,54,0.7657797396972051,0.3220923711846878,0.22898701492150123,1.468913087611602
Cohort,55,0.7467903076451918,0.3132541112351842,0.2245458639751767,1.4301545073178001
Cohort,56,0.7278355539958338,0.30443390314304786,0.22011255906853136,1.3914794520703906
Cohort,57,0.70897396693391,0.2956610504331953,0.21570050662101664,1.3530220460985172
Cohort,58,0.6902152306393208,0.28694094074925197,0.2113118584463951,1.314808343019425
Cohort,59,0.6715949804628504,0.2782913232731402,0.20695479465643865,1.276919394454409
Cohort,60,0.6529563747594994,0.26963752637995103,0.2025928736960714,1.2390232832441421
Cohort,61,0.6345903092168211,0.26111950039867,0.1982934973241661,1.2017461947989823
Cohort,62,0.6163955122010181,0.2526888219799046,0.19403316071932997,1.1648723927669504
Cohort,63,0.5984706763273917,0.24439252871907244,0.1898347857706342,1.1286112655564149
Cohort,64,0.5806525916311895,0.23615313427260107,0.18566042423793358,1.0926189413604745
Cohort,65,0.5629755938665605,0.22798724420337071,0.1815180198471186,1.056970021129552
Cohort,66,0.545446982989119,0.2198985269915308,0.17740924338887865,1.021681395843492
Cohort,67,0.5278422889398746,0.2117817666743538,0.1732817336736266,0.9862896624841411
Cohort,68,0.5105497163950123,0.20381973836853745,0.16922594192412682,0.9516021241298777
Cohort,69,0.4929301838506308,0.19571348432604257,0.1650927183820824,0.9163035837918675
Cohort,70,0.4757098534049711,0.1878030953209463,0.16105148701148245,0.8818912237531586
Cohort,71,0.45868455423154764,0.17999287372088915,0.1570546238436607,0.8479434287580013
Cohort,72,0.4416703571371421,0.1721974798898497,0.1530591176146059,0.8140865179732711
Cohort,73,0.4249300876127187,0.16453894592301782,0.14912642758510272,0.7808545837452481
Cohort,74,0.4083100875092608,0.15694602834723526,0.14522061856932106,0.7479355998814706
Cohort,75,0.3919798832524217,0.1494968627402586,0.14138141096853707,0.7156696546812567
Cohort,76,0.37569195525618304,0.1420774295873372,0.1375508259286675,0.6835593491030069
Cohort,77,0.3592289058066633,0.13458859134289253,0.13367781972717088,0.6511746176913152
Cohort,78,0.343509791260289,0.12745131129948703,0.12997802959012805,0.6203421972852867
Cohort,79,0.3274914788294062,0.1201883642608726,0.1262066812123317,0.5889901745347922
Cohort,80,0.3120068273716592,0.11318002411140045,0.12255934717463676,0.5587649473328322
Cohort,81,0.29691452784868966,0.10636116536735063,0.11879478804504452,0.5293808544966433
Cohort,82,0.2818898604472989,0.09958430382663175,0.11488829438202917,0.5001981066756073
Cohort,83,0.26732992829914204,0.09302937170292258,0.11109665634701975,0.4719904124459059
Cohort,84,0.253469816555173,0.08680175232929532,0.10748151687804182,0.44520717018197187
Cohort,85,0.23984012005589433,0.0806892726060211,0.10392152300256963,0.4189295535671334
Cohort,86,0.2270252880434281,0.07495447252501987,0.10056926623995394,0.3942830081141291
Cohort,87,0.2148500284592758,0.06951762169122021,0.09737988183901913,0.3709187960180863
Cohort,88,0.20363899780774777,0.06452295260821458,0.09443892978343728,0.34944263470617937
Cohort,89,0.1931919138320061,0.059879627501292026,0.09169490341914917,0.32945984076764745
Cohort,90,0.1830810247281454,0.05539674604750873,0.08903631594809414,0.309605232002492
Cohort,91,0.17427988013690718,0.05150582925847875,0.08671894371183428,0.2920951791637816
Cohort,92,0.16619881829461683,0.047943431040790366,0.08458886906549214,0.2760332714344278
Cohort,93,0.15790941208349174,0.04430008793797959,0.08240238269539632,0.25956942464864324
Cohort,94,0.15032862700715366,0.04098085717699488,0.08040056523643792,0.2445271888495746
Cohort,95,0.1438279093043865,0.03814662164357434,0.07870824235268185,0.2316405012560124
Cohort,96,0.13811708389006946,0.035667793013521513,0.07769236272148212,0.22032918043453312
Cohort,97,0.13306987501337675,0.03348738444845809,0.07754401594075466,0.21034005826593719
Cohort,98,0.12871242065672317,0.03161457213092548,0.07741316000007889,0.20169342933163853
Cohort,99,0.12408255000249598,0.02963532449046922,0.07680689294277858,0.19251126605173982
Cohort,100,0.12142994449731342,0.02850972547340673,0.07614048736323602,0.1872601947877508
Cohort,101,0.11597101071787298,0.026205693168365813,0.07478969317975462,0.1767571662749944
Cohort,102,0.11294156852830967,0.024942114920838813,0.07404012326847498,0.17100162514167888
Cohort,103,0.1069928537902417,0.022493403391879805,0.07226963787464409,0.1591262770087007
Cohort,104,0.09919085502183704,0.019391897247520804,0.06928474483606596,0.14353838413445247
Cohort,105,0.09038069302967518,0.01614804541063871,0.06496914874808764,0.12531369735717118
Cohort,106,0.063693491517932,0.009205741086214874,0.048807087035780905,0.0826411756936002
ICU,0,3.275433421012084,1.0422986814322854,1.3067409069197538,5.421511283325188
ICU,1,3.233787088118184,1.0298527951467984,1.2904461068261395,5.355999064535664
ICU,2,3.1868891307012395,1.0153084953113007,1.2721531662102865,5.2802124931694685
ICU,3,3.1399798397170517,1.0007312951480236,1.2538589922493373,5.204291094989306
ICU,4,3.09333401448425,0.9862245495383478,1.2356688444629402,5.128747808347906
ICU,5,3.0468466765019087,0.9717420612057341,1.217543229299834,5.053361898972334
ICU,6,3.0007113318448306,0.9573571438734285,1.1995562061251843,4.978496516485738
ICU,7,2.9548446429921795,0.9430336758743435,1.1816763541059825,4.9039787316921695
ICU,8,2.909307483531888,0.928793373361041,1.1639271082571585,4.829917989676072
ICU,9,2.8641448716172935,0.9146520523076512,1.1463258239099419,4.756394374868528
ICU,10,2.8193160493345744,0.9005917527901586,1.1288571540894088,4.683322579190145
ICU,11,2.774830472169128,0.8866147899811885,1.1115248394416417,4.6107160720165545
ICU,12,2.730790027572505,0.8727604724902306,1.0943678010996958,4.538768635265736
ICU,13,2.687065823606213,0.8589766221687234,1.0773370311598496,4.467227076217114
ICU,14,2.6438487537480073,0.8453383044454391,1.060505317361138,4.396459175145917
ICU,15,2.6009235366644,0.8317594971230907,1.0437906861470498,4.326046144706561
ICU,16,2.558533081084677,0.8183361890694237,1.0272857245175742,4.256457316152915
ICU,17,2.516477411192994,0.8049888094817452,1.0109142325909786,4.187305249370656
ICU,18,2.4748681196102633,0.7917615813271468,0.9947187460798419,4.118805950473033
ICU,19,2.433834222800422,0.778705484332107,0.9787484451742399,4.051208572225277
ICU,20,2.393047341443447,0.7656909479458537,0.9628781048793219,3.983880820741737
ICU,21,2.3526453446335323,0.7527728587520718,0.947160235958398,3.9170905013687003
ICU,22,2.3128255314441843,0.7400292777101872,0.9316700466406824,3.8512186361470593
ICU,23,2.2732443151771835,0.7273255400625898,0.9162764119997671,3.7856072226534345
ICU,24,2.234037282525568,0.7147157552519863,0.9010309656243166,3.720519907339323
ICU,25,2.1952061843338706,0.7022014139709354,0.8859342859550051,3.6559632563295135
ICU,26,2.1566689377171953,0.6897513835527506,0.8709549338316566,3.591784119833823
ICU,27,2.1186329874269623,0.6774475758259939,0.8561720111599336,3.5283821705829026
ICU,28,2.0808684110233466,0.6652014087378991,0.8414976076797891,3.465322905449102
ICU,29,2.0434748408175296,0.6530528454045613,0.8269696499933459,3.4028005908481314
ICU,30,2.006432863578063,0.640995534563172,0.8125805971529351,3.340782762990689
ICU,31,1.9697935433724547,0.6290503845165011,0.7983498443196122,3.279370530252542
ICU,32,1.9333891291004068,0.617154094383938,0.7842131156787004,3.2182517386446947
ICU,33,1.8972694727853505,0.6053274515106322,0.7701893088877889,3.1575264163412045
ICU,34,1.8614966512510955,0.5935957054167642,0.7563020220840622,3.0973167567964524
ICU,35,1.825951686914155,0.5819149645839314,0.7425055664246447,3.0374049645307375
ICU,36,1.790732832414406,0.570324271924973,0.7288373877617351,2.9779810307439347
ICU,37,1.7557486713170465,0.55879053562486,0.7152623179668843,2.91887985793659
ICU,38,1.721100015309572,0.5473534730453642,0.7018188139770635,2.8602951119678344
ICU,39,1.6866823589680655,0.535975265776457,0.6884666720549523,2.802038062716486
ICU,40,1.6526265370219468,0.524706547493263,0.6752558946700913,2.7443567570990797
ICU,41,1.6187881545407787,0.5134947797935351,0.6621309616078426,2.6869893836323304
ICU,42,1.5850821247156535,0.5023101873854224,0.6490590384628463,2.629785876751285
ICU,43,1.5517499690148973,0.491244040948725,0.6361326510407825,2.573196262802215
ICU,44,1.5185093177519797,0.4801935018955296,0.6232432381054523,2.516708171460736
ICU,45,1.485519676136697,0.46921918621817377,0.6104518715099517,2.4606200158237135
ICU,46,1.452901633187132,0.45836652634588043,0.5978047617778415,2.4051560161731635
ICU,47,1.4203392918988544,0.4475215875254002,0.5851803465263112,2.3497469130513102
ICU,48,1.3880247734155111,0.4367560786718274,0.5726523150432281,2.2947475378778655
ICU,49,1.355807181374196,0.426016885473685,0.560162468725077,2.2398906377333687
ICU,50,1.3239195604932408,0.4153895305648442,0.5478003384040416,2.1856014667389436
ICU,51,1.2921054929670044,0.40478312575463476,0.5354670904438384,2.131423633186151
ICU,52,1.2606104099983937,0.3942868875092313,0.5232570985198185,2.0778019982926392
ICU,53,1.2292279818738887,0.3838283457073078,0.5110907676567884,2.024371714365454
ICU,54,1.1980710927749136,0.3734488863831615,0.49901146734246965,1.9713387091689396
ICU,55,1.1671226539656867,0.36314346116280144,0.48701250719728983,1.9186762600303353
ICU,56,1.1362305079557125,0.352859722767216,0.47503507856478056,1.866119275806007
ICU,57,1.1054896771229643,0.3426323652523603,0.4631157010067975,1.8138406567331462
ICU,58,1.0749158128551488,0.3324678895259795,0.4512603073760109,1.761871815753623
ICU,59,1.0445668238884978,0.3223872737316145,0.43949116786151643,1.7103176134432398
ICU,60,1.0141873082192914,0.3123030421263013,0.427709530095791,1.6587344967292792
ICU,61,0.9842507369152343,0.3023794694648013,0.41609823792170325,1.6079527855110332
ICU,62,0.9545922285985832,0.29255976330005573,0.4045935696229097,1.5576850521962349
ICU,63,0.9253724832486121,0.28289900459115946,0.3932576494915183,1.5082107853712596
ICU,64,0.8963256963689032,0.2733064671825561,0.3819876703819985,1.4590695247477483
ICU,65,0.8675077390375846,0.2638016367688965,0.3708051937962681,1.4103597757410713
ICU,66,0.8389304676325362,0.25438882619166814,0.35971477332081314,1.3621032270714215
ICU,67,0.810228106781539,0.2449451842273646,0.3485747311196668,1.3136734957722387
ICU,68,0.782033112837798,0.23568422204875752,0.3376299146205452,1.266158124021099
ICU,69,0.7533040110319792,0.2262570749160371,0.32647683467453725,1.217776758079099
ICU,70,0.7252241268923965,0.21706059584919785,0.31557387722947944,1.170554351932331
ICU,71,0.6974607652908559,0.20798301888439594,0.3047921801443294,1.1239210816547427
ICU,72,0.6697140844398151,0.19892487008836807,0.29401547507164716,1.0773680593103339
ICU,73,0.6424125398835316,0.1900282318763242,0.2834099000357649,1.0316225470465537
ICU,74,0.6153056344533102,0.18121003892078194,0.27287831755276026,0.9862595213446891
ICU,75,0.5886698220115667,0.1725610794856738,0.26252801975096496,0.9417448838245412
ICU,76,0.5621014794181617,0.16394860696637917,0.2522023783159424,0.8973977729179602
ICU,77,0.5352459579591098,0.15525736952188923,0.24176362434929727,0.8526251110875377
ICU,78,0.5096023631730455,0.1469763572163862,0.2317939254452188,0.8099403955746522
ICU,79,0.48346917299498315,0.13855093386079564,0.22163247633750083,0.7664918392146394
ICU,80,0.4582050844567361,0.1304225242431886,0.211807110474894,0.7245506745665453
ICU,81,0.4335797048635797,0.12251512456953399,0.2022284589119513,0.6837269691756505
ICU,82,0.4090632523392228,0.11465723876875225,0.19269066420741715,0.6431367351432371
ICU,83,0.38530378667159576,0.10705728014987795,0.18344572906542236,0.6038547114792229
ICU,84,0.36268514271917546,0.09983702564122204,0.17464309493848365,0.5665108884600095
ICU,85,0.34044135578923657,0.0927498512260305,0.16598500183081974,0.529831769897134
ICU,86,0.3195265107850452,0.08609980303351633,0.1578427361997582,0.49538951621707
ICU,87,0.29965468929370603,0.07979388905920894,0.1501052705601531,0.4627044924361333
ICU,88,0.2813560873346568,0.07399904068739432,0.1429791442453401,0.4326428593485637
ICU,89,0.2643039612793491,0.06860951344543324,0.13633741145242034,0.40465881116099905
ICU,90,0.24780008166810003,0.06340319817580072,0.12990840463504744,0.3775999587299512
ICU,91,0.23343415097219627,0.05888124580831036,0.12431118732719752,0.354070771953404
ICU,92,0.22024360887826472,0.054737631186920106,0.11917118593451224,0.33248470741001046
ICU,93,0.20671258454569222,0.050495303478891,0.1138981512437593,0.3098399229315839
ICU,94,0.19433859188431016,0.046625249528626594,0.10907530058381415,0.2890669263220663
ICU,95,0.1837285698761847,0.04331569407059615,0.1047849892795412,0.2712575121830722
ICU,96,0.17440915433351775,0.04041635617417341,0.10075156731628923,0.25561622500137343
ICU,97,0.1661747090699182,0.037861461919284904,0.09719003830120573,0.24179743272827448
ICU,98,0.15906842025853898,0.035662807415821736,0.09411435312387309,0.22987335209895202
ICU,99,0.15152149225198994,0.03333407318730086,0.09084685516598558,0.21721066842193773
ICU,100,0.1472028402001833,0.03200702516852799,0.08897402202927242,0.20996716005425145
ICU,101,0.1383213720634288,0.02928308295536382,0.0851255090729158,0.19506833404668852
ICU,102,0.13340564623586215,0.027784293525836744,0.0829913316347619,0.18701473239133207
ICU,103,0.12378784721192897,0.0248675613774783,0.07986996556033245,0.17138533698432665
ICU,104,0.11132918022875264,0.021145161724653045,0.07345449361399496,0.15117620018523592
ICU,105,0.09773199451387127,0.017214157978992305,0.06713233148647271,0.12926681939238052
