hospitalisation,age,mean,sd,lower,upper
Non-hospitalised,43,0.2430735036626014,0.08318996432027129,0.08941215222487402,0.4070541601697751
Non-hospitalised,44,0.24048859414381865,0.08211593453401805,0.08884082672053577,0.4023588709298762
Non-hospitalised,45,0.23788276067415448,0.08103267604975782,0.08826455452872918,0.39762350769138666
Non-hospitalised,46,0.23526192017529962,0.07994276501152557,0.0876847050487505,0.3928592628641901
Non-hospitalised,47,0.23260686574846423,0.07883797856120046,0.08709691930163495,0.38803036176201766
Non-hospitalised,48,0.22992719361956893,0.07772248504892182,0.08650341146845085,0.38315491377807287
Non-hospitalised,49,0.22721209487614777,0.07659169319558674,0.08590174969883095,0.37821292489467107
Non-hospitalised,50,0.22447493470193688,0.0754513730350099,0.08529499634133117,0.3732294769725083
Non-hospitalised,51,0.2216974818632549,0.07429376812847631,0.08467721717945736,0.3681707950490317
Non-hospitalised,52,0.21889488330888696,0.07312539993178736,0.08405248284995948,0.36306523450288297
Non-hospitalised,53,0.21605130203281828,0.07193955340517096,0.08341843816990119,0.3578835406000042
Non-hospitalised,54,0.21317324595074194,0.07073905538596693,0.08277658167462662,0.35263798896817256
Non-hospitalised,55,0.21025810463746042,0.06952284122195548,0.08212634630688798,0.3473239152950445
Non-hospitalised,56,0.20729205774531959,0.06828508847732938,0.08146463849444276,0.3419159289987361
Non-hospitalised,57,0.2042805322622279,0.06702816461674012,0.08079271249706552,0.33642430227471737
Non-hospitalised,58,0.20122306423501796,0.06575192818807203,0.08011049059656819,0.3308483825479888
Non-hospitalised,59,0.19812320242120052,0.06445793537023868,0.0794187966734653,0.32519491494825725
Non-hospitalised,60,0.1949559729186896,0.06313567081796014,0.07871204280274723,0.31941803707232985
Non-hospitalised,61,0.19176357888899556,0.06180304317310333,0.07799973843738336,0.3135957593992263
Non-hospitalised,62,0.18853055959754397,0.06045354838125852,0.07727842668820777,0.30769970801904795
Non-hospitalised,63,0.18527289255438242,0.05909396501817668,0.07655170661488107,0.3017594072491381
Non-hospitalised,64,0.18196360652540672,0.057712949878980485,0.0758135491344123,0.2957253713897936
Non-hospitalised,65,0.1786074671040332,0.056312560226408306,0.0750650440400228,0.2896065313329307
Non-hospitalised,66,0.17520508566497953,0.054893097670537384,0.07430634824110634,0.2834041634043777
Non-hospitalised,67,0.17171377042025046,0.05343666256209017,0.07352794438744523,0.277040139035137
Non-hospitalised,68,0.16820444318136388,0.05197312343237025,0.07274570263022624,0.27064470399994744
Non-hospitalised,69,0.16455230984329502,0.050450129453007656,0.07193179051108474,0.26398938858260973
Non-hospitalised,70,0.16089757987703454,0.04892660186598745,0.07111752250608619,0.2573312207613785
Non-hospitalised,71,0.15720132346912727,0.047386228237684354,0.07029422219404091,0.25059897408410775
Non-hospitalised,72,0.15342445301194826,0.04581268226731614,0.06945320147992932,0.2437213146492295
Non-hospitalised,73,0.14962283552889832,0.044229407538185724,0.06860691763020371,0.23680050041162934
Non-hospitalised,74,0.1457637033633302,0.04262273096281494,0.06773621199548067,0.22977675435936143
Non-hospitalised,75,0.14188629035586411,0.04100909685649464,0.0668434074814719,0.22272178736169793
Non-hospitalised,76,0.13793405026922795,0.03936492775270256,0.06593351601635676,0.21560426956748355
Non-hospitalised,77,0.1338520420221428,0.03766738875560812,0.06499393445122144,0.20827331417200975
Non-hospitalised,78,0.12986600253960362,0.03601070062489677,0.06407649248866282,0.20112574441804834
Non-hospitalised,79,0.12571854141074396,0.03428760494878558,0.0631221092000173,0.19370321568974136
Non-hospitalised,80,0.12162166626800405,0.03258651976426266,0.062179446061728684,0.18626638605847998
Non-hospitalised,81,0.11754490895672398,0.030894778593185183,0.06124150512519208,0.17884674286408977
Non-hospitalised,82,0.1134039942810297,0.029177410827789865,0.06016873375212307,0.17131664031962385
Non-hospitalised,83,0.10931003610980748,0.02748070148459441,0.05909122048443942,0.16387493881062748
Non-hospitalised,84,0.10533692991558347,0.025835367843630542,0.05804463417137908,0.15665385221463987
Non-hospitalised,85,0.10135780388992617,0.024188838349948005,0.05699576242749846,0.14936726915555315
Non-hospitalised,86,0.09754907915036992,0.022614336101983698,0.055990958373709626,0.14239344152910063
Non-hospitalised,87,0.09386936262525422,0.021094737573815144,0.055019450096246716,0.1356564502504757
Non-hospitalised,88,0.09042696334350595,0.019674848097575914,0.05410981322490072,0.12935464002629893
Non-hospitalised,89,0.08717197855338536,0.018334001166701367,0.0532464828269422,0.12335521096242719
Non-hospitalised,90,0.08397842840564212,0.0170203084171678,0.052391240149078235,0.11740768351287276
Non-hospitalised,91,0.08116085858590191,0.015863352836705456,0.05163586646457316,0.11215917522986081
Non-hospitalised,92,0.07854248039455113,0.01479016530004338,0.05093333286473928,0.10737919705536209
Non-hospitalised,93,0.0758266674536235,0.013679201366084678,0.05020449593099523,0.10253093895086088
Non-hospitalised,94,0.07331188436276102,0.012653173514173728,0.04952904890895562,0.09810680476156257
Non-hospitalised,95,0.07112589356321126,0.011764046298407119,0.04897511300239278,0.09425256809623378
Non-hospitalised,96,0.06917683428995365,0.010973923251497377,0.04864942972221656,0.09074017996909692
Non-hospitalised,97,0.06742204278222884,0.010265165073148078,0.048274332161281346,0.08753409155735568
Non-hospitalised,98,0.06586478739339274,0.00963878809145058,0.04788525323511616,0.08468977831753464
Non-hospitalised,99,0.06416817580577266,0.008959353605924196,0.04744092825838871,0.0816225256746878
Non-hospitalised,100,0.06306180650117638,0.00851925766470334,0.04720590149808658,0.07970419565824594
Non-hospitalised,101,0.06089989527687479,0.007664248239203225,0.046759749825728274,0.07598248921973874
Non-hospitalised,102,0.05932939621608198,0.0070517489803704194,0.046452272186601855,0.07325216841556983
Non-hospitalised,103,0.056427476416500096,0.005948904270798859,0.0458315653128509,0.06834838033923583
Non-hospitalised,104,0.05202154508039983,0.004441599916293301,0.04416751188828863,0.060998224719018244
Non-hospitalised,105,0.04186936084645522,0.002527249943021739,0.0373729250904822,0.04696169221020852
Hospitalised (no IC),0,0.9118527284929463,0.3785368009868696,0.2560334743504589,1.651252916234438
Hospitalised (no IC),1,0.9073846471729764,0.37672849797801283,0.25480035804061824,1.6435146627802806
Hospitalised (no IC),2,0.9025066627322658,0.3747175251514643,0.2534911252765135,1.6349415908298637
Hospitalised (no IC),3,0.8975203282007589,0.3726593350510402,0.25215567318666976,1.6261678249028773
Hospitalised (no IC),4,0.892447099710219,0.37056388779995403,0.25079867490517765,1.6172348843542625
Hospitalised (no IC),5,0.8872843932121357,0.3684288188853625,0.24940635030696845,1.6081337609330415
Hospitalised (no IC),6,0.8820477918448849,0.36626142092662284,0.2479935658188703,1.5988948022648959
Hospitalised (no IC),7,0.8767347339124704,0.3640595926215988,0.24656353479099982,1.5895126575051302
Hospitalised (no IC),8,0.8713516906370341,0.36182603655322404,0.24511798065919893,1.5800130957829348
Hospitalised (no IC),9,0.8659040822906983,0.3595629644903728,0.24365840053397614,1.5703884596982292
Hospitalised (no IC),10,0.8603909667641197,0.3572693046081225,0.24218526062302598,1.560634719026802
Hospitalised (no IC),11,0.8548146508558482,0.35494572667825586,0.24069947822029153,1.550754965839641
Hospitalised (no IC),12,0.8491846322622455,0.3525966987316179,0.23920304089371555,1.5407678214861016
Hospitalised (no IC),13,0.8434922703819522,0.35021722553730306,0.23769510320488482,1.5306531730875526
Hospitalised (no IC),14,0.8377544732663944,0.3478157077053582,0.23621494400856075,1.5204457045362008
Hospitalised (no IC),15,0.831954621272502,0.3453830320510578,0.23480243250290267,1.5101084552234332
Hospitalised (no IC),16,0.8261147367571937,0.34293031496558596,0.2333820162158998,1.4996871870322197
Hospitalised (no IC),17,0.8202184876830501,0.3404486453490015,0.2319507747588855,1.4891457658833238
Hospitalised (no IC),18,0.8142768366041943,0.33794339675468954,0.23051096865409404,1.478506452819374
Hospitalised (no IC),19,0.8083035600337305,0.33542141583851337,0.22906539585609087,1.4677975080732077
Hospitalised (no IC),20,0.8022679218521139,0.3328663587880661,0.22760833374564857,1.456952428705245
Hospitalised (no IC),21,0.7961834981603426,0.33028501973760954,0.22614251041362685,1.4459992556334744
Hospitalised (no IC),22,0.79007171166957,0.3276882679264983,0.22467216819403255,1.4349826551122105
Hospitalised (no IC),23,0.7838971427015881,0.3250574261686658,0.22319062127018927,1.42382659148963
Hospitalised (no IC),24,0.7776740070381701,0.3223996662994057,0.2217006983479358,1.4125606123869487
Hospitalised (no IC),25,0.7714026452129079,0.3197149596790003,0.22020255483998244,1.4011848400724594
Hospitalised (no IC),26,0.765073350857373,0.31699810166775666,0.21872144915880462,1.3896782432765367
Hospitalised (no IC),27,0.7587108094612679,0.3142616991136687,0.21721813486801697,1.3780925303198148
Hospitalised (no IC),28,0.7522872620212377,0.31149126132093674,0.21570416349082314,1.3663687124157393
Hospitalised (no IC),29,0.7458145036496197,0.30869276937310225,0.21418187743544828,1.3545314058858342
Hospitalised (no IC),30,0.7392897976944698,0.30586471832971984,0.212650769883239,1.3425746326905772
Hospitalised (no IC),31,0.7327198014586066,0.30301045040723884,0.21111217415758599,1.3305122054037815
Hospitalised (no IC),32,0.7260809070147176,0.3001178128073459,0.20956143563022905,1.3182945927695604
Hospitalised (no IC),33,0.719378536256566,0.2971895951652432,0.2079996036880882,1.3059332984679017
Hospitalised (no IC),34,0.7126207054962006,0.2942299075378374,0.20642824698389856,1.2934452153208928
Hospitalised (no IC),35,0.7057884599877805,0.2912291310418726,0.2048435568872229,1.2807910733312966
Hospitalised (no IC),36,0.6988952920719375,0.28819421137172596,0.2032481723535912,1.2679993192944055
Hospitalised (no IC),37,0.6919253670185448,0.2851172090924446,0.20163886327579206,1.2550374848649655
Hospitalised (no IC),38,0.6848935234028715,0.2820057619287086,0.2000185368182735,1.2419368227409788
Hospitalised (no IC),39,0.6777809082482629,0.2788504869136924,0.19838331698702552,1.2286588883355811
Hospitalised (no IC),40,0.6706085923862363,0.27566216956493106,0.196737374592198,1.2152477876145669
Hospitalised (no IC),41,0.6633497554535371,0.2724275529980622,0.19507518796139064,1.2016490117501446
Hospitalised (no IC),42,0.6559858422569961,0.269137634815026,0.19339284379170754,1.1878254630964862
Hospitalised (no IC),43,0.6485598452713731,0.26581417504806265,0.19169898070135175,1.1738662160012114
Hospitalised (no IC),44,0.6410154118520424,0.2624293695695203,0.18998193216735224,1.1596569834805388
Hospitalised (no IC),45,0.633380639759698,0.2589975609073009,0.18824728843424773,1.1452563789284418
Hospitalised (no IC),46,0.6256790112535157,0.25553066115550804,0.1864997566479105,1.1307131357021667
Hospitalised (no IC),47,0.6178421804449256,0.251995249988226,0.18472505153225513,1.1158896163876022
Hospitalised (no IC),48,0.6099076250698812,0.24841024894422842,0.1829307305918241,1.1008632761021333
Hospitalised (no IC),49,0.6018388411197908,0.24475816337064718,0.18110900156277648,1.0855617667381652
Hospitalised (no IC),50,0.5936860465957071,0.24106402627592502,0.17927014059875515,1.0700878009449506
Hospitalised (no IC),51,0.5853869431473001,0.23729784763019654,0.17740091266585273,1.0543174522390313
Hospitalised (no IC),52,0.5769974511432499,0.23348733541323893,0.1755128387443279,1.038364537462973
Hospitalised (no IC),53,0.5684646498442716,0.2296072433511323,0.17359457267873518,1.0221245254755071
Hospitalised (no IC),54,0.5598138757649078,0.2256703578784855,0.1716503278891226,1.0056497358436907
Hospitalised (no IC),55,0.551038635804027,0.22167401719096916,0.16967409207471784,0.9889287556178586
Hospitalised (no IC),56,0.5420947093028475,0.21759751039747482,0.16766152950059918,0.971875480744237
Hospitalised (no IC),57,0.5330037257037074,0.21345183963840567,0.16561694561947418,0.95453484822409
Hospitalised (no IC),58,0.5237670239219564,0.20923821006657245,0.1635403532746112,0.9369113329066614
Hospitalised (no IC),59,0.514399144437849,0.2049640842136467,0.1614346152921862,0.9190353546010792
Hospitalised (no IC),60,0.5048204495389655,0.2005922209772164,0.15928229589712306,0.900752026220454
Hospitalised (no IC),61,0.4951726978204001,0.19619038866848107,0.15711371750363737,0.8823418192042466
Hospitalised (no IC),62,0.4854068479608258,0.19173570860180913,0.1549181172228546,0.8637095261460332
Hospitalised (no IC),63,0.47557643745570677,0.18725375096650615,0.15270695926130912,0.8449609896520864
Hospitalised (no IC),64,0.4655960890913766,0.18270472152263054,0.15046148852759247,0.8259305778724367
Hospitalised (no IC),65,0.45548353368622146,0.17809743597498567,0.148185334991426,0.8066544575092842
Hospitalised (no IC),66,0.44524289154655877,0.17343427167314043,0.14587918488219648,0.7871420830240963
Hospitalised (no IC),67,0.4347418521409647,0.16865414592795652,0.14351368920418553,0.7671386642751251
Hospitalised (no IC),68,0.42420663980736745,0.16386287422427714,0.14113837148125633,0.7470842279900893
Hospitalised (no IC),69,0.4132492326715579,0.15888104900080902,0.13866728968785008,0.7262307009416585
Hospitalised (no IC),70,0.40231033484939666,0.1539134654730277,0.1361975696571324,0.7054309577617585
Hospitalised (no IC),71,0.39126954165371824,0.14890460415335025,0.133702478067804,0.6844533038779937
Hospitalised (no IC),72,0.38000851933711444,0.14380045055618568,0.13115547877631467,0.6630717811616144
Hospitalised (no IC),73,0.3687006686537318,0.13868115313652857,0.12859500943147706,0.6416204829376169
Hospitalised (no IC),74,0.3572471157692791,0.13350167429182605,0.1259988634879908,0.6199108383216908
Hospitalised (no IC),75,0.3457681952859105,0.12831736082037934,0.12339386275046973,0.5981737154786934
Hospitalised (no IC),76,0.3340942315195841,0.12305113243632207,0.1207417990782591,0.5760861763055402
Hospitalised (no IC),77,0.32206346510508654,0.11763022513070194,0.11800591904643555,0.5533425362324255
Hospitalised (no IC),78,0.3103525049714855,0.1123622226052278,0.11533866380973927,0.5312300338433081
Hospitalised (no IC),79,0.29819405750185557,0.10689954956195195,0.11237350491461581,0.5082929216384072
Hospitalised (no IC),80,0.2862194537935977,0.10152834519740807,0.10943849629554094,0.48573971866320426
Hospitalised (no IC),81,0.27433671478996297,0.09620688378049268,0.10651964527123968,0.4633846635303362
Hospitalised (no IC),82,0.2622978866466523,0.09082386790913331,0.10355655359163546,0.4407595139476125
Hospitalised (no IC),83,0.2504288789242894,0.08552608535209616,0.10062880021276614,0.4184705811805373
Hospitalised (no IC),84,0.2389426315890973,0.08040864435280515,0.09807804693379749,0.39686136672421635
Hospitalised (no IC),85,0.22746762302309345,0.07530532583619585,0.09584114333051895,0.37529221057625683
Hospitalised (no IC),86,0.21651340948427117,0.0704434826010912,0.0936720097951463,0.3547214720661517
Hospitalised (no IC),87,0.2059561183455872,0.06576739406490952,0.09154688208454277,0.33491332221258613
Hospitalised (no IC),88,0.19610364819273188,0.06141313538513865,0.08956125120029754,0.3164435907427431
Hospitalised (no IC),89,0.18680774909374215,0.05731408851881226,0.0876857740087789,0.29903073413785736
Hospitalised (no IC),90,0.17770453287353713,0.05330933532987251,0.08546825433319268,0.2819903503776864
Hospitalised (no IC),91,0.16969033914148654,0.04979336725045576,0.08350641319762826,0.2670002210883656
Hospitalised (no IC),92,0.16225546601503302,0.046540367204596124,0.08147704091445426,0.25310233655285275
Hospitalised (no IC),93,0.15455371519302047,0.04318006722097795,0.07905242716569712,0.2389532820318428
Hospitalised (no IC),94,0.14743374463513087,0.04008476304731041,0.07712926506157072,0.22589432466027165
Hospitalised (no IC),95,0.1412548083954385,0.03740937118245608,0.07546180023956657,0.2145708881195319
Hospitalised (no IC),96,0.13575294567720622,0.03503716440507192,0.07396489522840913,0.2044956616173491
Hospitalised (no IC),97,0.13080501680590337,0.032913469161639446,0.07224378330721483,0.19544113252378784
Hospitalised (no IC),98,0.12641842810938944,0.03104006417083874,0.07057884964269621,0.18741969514004297
Hospitalised (no IC),99,0.1216401140775869,0.029010471000072004,0.06916949037713668,0.17869567783222984
Hospitalised (no IC),100,0.11852977756881881,0.027699028100081055,0.06787606499918349,0.17317684954982335
Hospitalised (no IC),101,0.11244003820268379,0.025150702559255052,0.06658893736155619,0.16244034853393505
Hospitalised (no IC),102,0.10801952242218923,0.023328692366526096,0.06602787656681494,0.1543435883730515
Hospitalised (no IC),103,0.09984341274551539,0.020047171306056103,0.06312085034453027,0.1395500596316272
Hospitalised (no IC),104,0.08754225133123571,0.015524949289118668,0.059249888131053974,0.11859173129318015
Hospitalised (no IC),105,0.06317369676204766,0.009231585398844992,0.04647140112237425,0.08204881678141172
Hospitalised (IC),0,1.3916079542904007,0.440571933901081,0.6344985205838102,2.2513233743353056
Hospitalised (IC),1,1.3844765489579551,0.4384549519915292,0.6312071381981358,2.239322994601952
Hospitalised (IC),2,1.376709019178802,0.4361023659347776,0.6276601102633953,2.2263111071918207
Hospitalised (IC),3,1.3687705636409335,0.43369489277599316,0.624038038794598,2.2130177655638863
Hospitalised (IC),4,1.3606947795028344,0.4312441548606259,0.620355140350245,2.19949747009975
Hospitalised (IC),5,1.3524781486935085,0.42874743348799554,0.6166111378599363,2.1857463538459947
Hospitalised (IC),6,1.3441450571953415,0.42621323631354757,0.6128162901246678,2.1718038968048288
Hospitalised (IC),7,1.3356919100296305,0.423639137719997,0.6089700183186509,2.157665704656799
Hospitalised (IC),8,1.3271289843945864,0.42102829686195115,0.6050769792228512,2.14334892793254
Hospitalised (IC),9,1.3184649125610772,0.41838329931328894,0.6011411353365126,2.128868051369147
Hospitalised (IC),10,1.3096985073982736,0.4157029040965091,0.5971626287740145,2.1142221361509814
Hospitalised (IC),11,1.300833564389436,0.4129878942601258,0.5931434670259741,2.09941795854771
Hospitalised (IC),12,1.2918849377818988,0.4102434761677648,0.5890898680310631,2.0844795252487316
Hospitalised (IC),13,1.2828395309043845,0.40746382792473057,0.5849972776761578,2.0693870948930675
Hospitalised (IC),14,1.2737235868175543,0.4046587364474462,0.5808762324148432,2.054182391980774
Hospitalised (IC),15,1.2645116874766245,0.4018175728422496,0.5767173724712507,2.03882630250566
Hospitalised (IC),16,1.2552379374211298,0.39895329020980247,0.572534217717624,2.023372784960894
Hospitalised (IC),17,1.2458773332214168,0.39605548802808593,0.5682502138830913,2.0077832771465913
Hospitalised (IC),18,1.2364469202923765,0.39313042198817827,0.5638993447186392,1.9921466620530495
Hospitalised (IC),19,1.2269680830617857,0.3901860700324946,0.5595321349176092,1.97645784545426
Hospitalised (IC),20,1.217393565826771,0.387203347562503,0.5551320890666276,1.9606176378833617
Hospitalised (IC),21,1.2077444153846024,0.38419016546096907,0.550707189296431,1.9446598194075324
Hospitalised (IC),22,1.1980537909005133,0.3811591970346443,0.5462698148567591,1.9286374899460148
Hospitalised (IC),23,1.1882671526454462,0.37808862092959716,0.541800638860912,1.912463946782358
Hospitalised (IC),24,1.17840651493803,0.37498679074426045,0.5373079227190856,1.896174469064592
Hospitalised (IC),25,1.1684724797191248,0.3718536543946898,0.5327921684385005,1.880164716594689
Hospitalised (IC),26,1.1584501222322325,0.3686831133878143,0.528248177698986,1.8643225875260874
Hospitalised (IC),27,1.1483776224591418,0.36548987569078917,0.5236900917645444,1.8483761738692732
Hospitalised (IC),28,1.1382121491920203,0.3622569950186093,0.5191024420223155,1.832246354611788
Hospitalised (IC),29,1.1279719546208424,0.3589914404599461,0.5144920304851753,1.8159662396179306
Hospitalised (IC),30,1.1176528325743913,0.35569143636095407,0.5098574128922573,1.7995278431681176
Hospitalised (IC),31,1.107265093916395,0.35236087211181116,0.5052024694942493,1.782949760529833
Hospitalised (IC),32,1.096772220092719,0.34898553002962474,0.500513704708266,1.7661654195291834
Hospitalised (IC),33,1.0861825709307646,0.34556865515586643,0.4957941421539285,1.7491902510312312
Hospitalised (IC),34,1.075508527114838,0.3421150380870133,0.49104831730844556,1.7320469408096142
Hospitalised (IC),35,1.0647206950811101,0.3386134255665339,0.4862651276414807,1.7146825998059754
Hospitalised (IC),36,1.0538399160068284,0.33507192600416164,0.4814522036664458,1.6971354284645308
Hospitalised (IC),37,1.042841585141857,0.33148125283299124,0.4766000894764323,1.679361623794974
Hospitalised (IC),38,1.0317486292965066,0.32785032730059527,0.471717195538584,1.6614031616608553
Hospitalised (IC),39,1.0205317244892693,0.32416818026338906,0.46679215124585133,1.6432081297807148
Hospitalised (IC),40,1.0092234809604104,0.3204474093656061,0.4618370584799608,1.6248358302027017
Hospitalised (IC),41,0.9977822256941624,0.3166724883362076,0.45683570753603886,1.6062126354622799
Hospitalised (IC),42,0.9861790180488547,0.31283288812789695,0.45177653714614463,1.5872882935611825
Hospitalised (IC),43,0.9744805204962921,0.3089540359047674,0.4466847229888859,1.568182766573821
Hospitalised (IC),44,0.9625990284201513,0.3050034392108296,0.4415259764499249,1.5487416012438444
Hospitalised (IC),45,0.950578056430241,0.3009978607466321,0.4363165427562783,1.5290436494156656
Hospitalised (IC),46,0.9384540042857547,0.2969512229914883,0.43107013011347284,1.50915452558319
Hospitalised (IC),47,0.9261203736735961,0.292824478893529,0.4257446444897386,1.4888880043801749
Hospitalised (IC),48,0.9136353016291585,0.2886397454449943,0.42036213327846506,1.4683484414560644
Hospitalised (IC),49,0.9009417529995294,0.2843765906017317,0.41489950522425395,1.4474376889564005
Hospitalised (IC),50,0.8881177695662319,0.2800642713447347,0.40938686292153137,1.4262943652739968
Hospitalised (IC),51,0.8750660746094518,0.27566776114224545,0.40378503676421534,1.4047504546142329
Hospitalised (IC),52,0.8618736454593886,0.2712194407471716,0.3981278395895981,1.3829596840657283
Hospitalised (IC),53,0.8484577505511017,0.26668983007408437,0.3923816108546801,1.3607801662080856
Hospitalised (IC),54,0.8348576985826379,0.26209387774427745,0.3865612781148849,1.338282400791412
Hospitalised (IC),55,0.8210631524049319,0.25742848637363164,0.3806619735254024,1.315450574943586
Hospitalised (IC),56,0.8070048176823137,0.2526694807508049,0.37465492140183654,1.2921675312582275
Hospitalised (IC),57,0.7927162157989109,0.2478297238808515,0.36855272286822777,1.2684937623473966
Hospitalised (IC),58,0.7781991984254948,0.2429106345808125,0.3623552735112693,1.2444349260104723
Hospitalised (IC),59,0.7634762725874451,0.23792093590092742,0.35607093438294557,1.2200319267128656
Hospitalised (IC),60,0.7484226217122721,0.23281715398140523,0.34964778947344916,1.1950739764648413
Hospitalised (IC),61,0.7332597959790663,0.22767841776980471,0.3431757620702795,1.169941672043545
Hospitalised (IC),62,0.7179109098011979,0.22247801457508376,0.3366227916824663,1.1445054043716076
Hospitalised (IC),63,0.7024596459258826,0.2172457921666193,0.3300228821392952,1.1189088192158594
Hospitalised (IC),64,0.6867721372244237,0.2119352899430447,0.32332015755914795,1.092926409468594
Hospitalised (IC),65,0.670875951324358,0.20655679279351022,0.31652529799812973,1.0666070063541966
Hospitalised (IC),66,0.6547773558724427,0.20111306542366247,0.30964023679593206,1.039963143762395
Hospitalised (IC),67,0.6382686455677382,0.19553279607679483,0.3025773938546832,1.0126474882198242
Hospitalised (IC),68,0.6217043759113419,0.18993947777989445,0.29548422189963996,0.9852588670543714
Hospitalised (IC),69,0.6044755316467247,0.18412367877216437,0.288104327768673,0.9567776974065891
Hospitalised (IC),70,0.5872733881499071,0.17832440674222969,0.28072722585820153,0.9283656471323404
Hospitalised (IC),71,0.5699089080943629,0.1724768208574341,0.27327312887655614,0.8997068276802591
Hospitalised (IC),72,0.5521960748409689,0.16651782800623122,0.26566270715461765,0.870492762937482
Hospitalised (IC),73,0.5344070746595614,0.16054092724500857,0.25801064747782126,0.8411788520769138
Hospitalised (IC),74,0.516386451092227,0.15449348557986284,0.2502505465013676,0.8115392701937015
Hospitalised (IC),75,0.4983232220435694,0.14844004134013958,0.24246250604427624,0.7819719214240668
Hospitalised (IC),76,0.4799505239190028,0.14229052643873852,0.23453222515248098,0.7518925269068847
Hospitalised (IC),77,0.4610136557221097,0.1359598666829619,0.22634959357403026,0.7208839339344991
Hospitalised (IC),78,0.44257684723683616,0.12980709023423403,0.21844847050670932,0.6906866759973398
Hospitalised (IC),79,0.42343284144683757,0.12342619141418616,0.21038776732573233,0.6593254489823143
