hospitalisation,age,mean,sd,lower,upper
Non-hospitalised,42,0.4058014658770356,0.1373072053472055,0.15428342724158417,0.6659438204324394
Non-hospitalised,43,0.39811088562422303,0.13438860300398603,0.15191431258083338,0.6527208900038631
Non-hospitalised,44,0.390460410151424,0.13148487872982212,0.149558447784905,0.6395661966249212
Non-hospitalised,45,0.3828775544216494,0.12860666389251516,0.1472238316247107,0.626527437341959
Non-hospitalised,46,0.37538356567990244,0.1257621555057488,0.14491667174133224,0.6136414190496952
Non-hospitalised,47,0.3679168179491672,0.12292773840486991,0.14261856474817317,0.6008017091694056
Non-hospitalised,48,0.3605119432856676,0.12011675236057387,0.14033968122711746,0.5880682588416734
Non-hospitalised,49,0.3531379616026996,0.11731736315277197,0.1380706765317534,0.5753876386072225
Non-hospitalised,50,0.3458385656403181,0.1145463553642724,0.13582449286245354,0.5628353946963154
Non-hospitalised,51,0.3385618545904483,0.11178388612546244,0.13358551764958249,0.550321982563712
Non-hospitalised,52,0.33135481922366394,0.10904798141564866,0.13136773176880925,0.5379286007722702
Non-hospitalised,53,0.3241749003208389,0.10632238793707893,0.12915828661098816,0.5255818592343968
Non-hospitalised,54,0.31704325670912287,0.10361523209026473,0.12696345028274256,0.5133183417201846
Non-hospitalised,55,0.3099551815911332,0.1009247413296398,0.12478173544090514,0.501129985486209
Non-hospitalised,56,0.3028779702004582,0.0982384548509314,0.12260319352244585,0.48896045449766096
Non-hospitalised,57,0.29582956476274375,0.09556325897401566,0.12043314855159899,0.47684076385310425
Non-hospitalised,58,0.28881191908110476,0.09289992572273993,0.11827211919644792,0.46477434040520327
Non-hospitalised,59,0.2818361148344583,0.09025270310541998,0.1161234037259792,0.45278033193629663
Non-hospitalised,60,0.27484680394061467,0.08760051314867955,0.11397014017168997,0.4407634185486647
Non-hospitalised,61,0.26794380858012273,0.08498142150581658,0.11184259326643163,0.42889563156866717
Non-hospitalised,62,0.2610917353145221,0.08238194136308324,0.10972999940014931,0.41711600127070186
Non-hospitalised,63,0.25432520161373046,0.079815256335934,0.1076428965507532,0.4054841522054895
Non-hospitalised,64,0.247586218898992,0.07725929159838732,0.10556359741017085,0.39390023399428786
Non-hospitalised,65,0.2408863488939791,0.07471845931246644,0.10349559690834549,0.38238418027738297
Non-hospitalised,66,0.2342277461649845,0.07219358738553895,0.10143953091867877,0.37093971822823135
Non-hospitalised,67,0.22752822469347891,0.06965344011174374,0.09937020214209752,0.35942543693161805
Non-hospitalised,68,0.22092827133882642,0.06715144264973379,0.09733060282400066,0.34808312520745227
Non-hospitalised,69,0.2141929206147025,0.06459831444866929,0.09524864170971621,0.3365085401691877
Non-hospitalised,70,0.2075883277837957,0.06209520765338958,0.09320594159770919,0.325159615422559
Non-hospitalised,71,0.20103976239484728,0.059613724412468,0.09117959243420541,0.31390776707284707
Non-hospitalised,72,0.1944783171733291,0.0571277123157421,0.08914838825088399,0.3026344965636937
Non-hospitalised,73,0.18800229636620622,0.05467450214092357,0.08714257866195978,0.29150885836952317
Non-hospitalised,74,0.1815540843840758,0.05223223445022761,0.08514443057022125,0.2804317737372173
Non-hospitalised,75,0.17519820704003888,0.0498254006192376,0.08317385624070082,0.2695141621146458
Non-hospitalised,76,0.16884053797190265,0.04741831487325376,0.08120181812352226,0.25859421332379123
Non-hospitalised,77,0.1623966392309089,0.0449790091537707,0.07920218081597095,0.24752684256718743
Non-hospitalised,78,0.15622095215118487,0.04264186571279184,0.07728454129997278,0.23692115506720438
Non-hospitalised,79,0.14991068962779747,0.04025426351717106,0.0753243342380585,0.226084979313972
Non-hospitalised,80,0.14378937109095363,0.037938828949273994,0.07342170829500086,0.2155741897595765
Non-hospitalised,81,0.13780366998374308,0.03567538096786722,0.07156023385145904,0.20529709676524885
Non-hospitalised,82,0.1318268133144025,0.03341598511448448,0.0697006398907472,0.19503589965289256
Non-hospitalised,83,0.12601593000617897,0.031220188606581146,0.0678917076680402,0.18506046509950685
Non-hospitalised,84,0.1204662387515517,0.02912405113942511,0.06616310372339515,0.17553424426075548
Non-hospitalised,85,0.11499292647383268,0.0270577611134951,0.06445750304738462,0.16613978200304064
Non-hospitalised,86,0.10983067601930302,0.025110101241605298,0.06284792671356508,0.15728001067681757
Non-hospitalised,87,0.10491181845750684,0.0232555524783403,0.06131345411161404,0.1488386389154069
Non-hospitalised,88,0.10036913608228248,0.021544257640149042,0.05989551932563392,0.14104354705962574
Non-hospitalised,89,0.09612443047250667,0.019946708017952546,0.05856990794796159,0.1337603796673272
Non-hospitalised,90,0.09200616960066314,0.01839837064692916,0.05728327629875338,0.12669460662955054
Non-hospitalised,91,0.08840992877601823,0.017048140044741235,0.056123355923305286,0.12052283661702154
Non-hospitalised,92,0.08509828260039594,0.015806554908086853,0.05504671819333304,0.11479637556570743
Non-hospitalised,93,0.08169343976287013,0.014532026312261572,0.05393948350208276,0.10890828375675707
Non-hospitalised,94,0.0785673878910018,0.013364364548968444,0.0529222268477569,0.10350217089774663
Non-hospitalised,95,0.0758705453625101,0.012359605159546915,0.05204383529605412,0.09883846172266919
Non-hospitalised,96,0.07348176786679582,0.011472120796686226,0.051262631030770466,0.09470769769527977
Non-hospitalised,97,0.07134359864680294,0.010680244223530581,0.050557306874158776,0.09101059553458023
Non-hospitalised,98,0.0694559412908773,0.00998365148768083,0.0499338748182454,0.08774713947399093
Non-hospitalised,99,0.06740964899695494,0.00923145729557726,0.04925774329907314,0.08422707995557979
Non-hospitalised,100,0.06608122861709463,0.008746019463868774,0.0488170521652858,0.08204061446506078
Non-hospitalised,101,0.06349814663050812,0.0078071286548533755,0.048063465387941144,0.07778832720880326
Non-hospitalised,102,0.061633094600094786,0.007137742351746698,0.04761806121273492,0.07462547382567204
Non-hospitalised,103,0.05821378280490502,0.005939419359532592,0.04662975609626849,0.06898462239083715
Non-hospitalised,104,0.05311435366572785,0.004318582116959235,0.0448510807525614,0.06162076593508076
Non-hospitalised,105,0.04206999186763898,0.0023423025213870114,0.03782041704658469,0.04660198148526385
Cohort,0,2.1109592359388683,0.9573039559566742,0.5826490213148227,3.9016252326650354
Cohort,1,2.0846751453417154,0.9456313379056966,0.5759744074327631,3.8550329756897628
Cohort,2,2.0549959507678124,0.9321309725703107,0.5684590656723775,3.801034115709317
Cohort,3,2.0252999576516686,0.9186056805455942,0.5609405290390753,3.7469258724949492
Cohort,4,1.9957636109575103,0.9051466835601342,0.5534627646504601,3.693076683930409
Cohort,5,1.9663187081841949,0.8917146895203816,0.5460090702358529,3.639327238790562
Cohort,6,1.9370897885294895,0.8783743851734922,0.5386104512117379,3.585938807943071
Cohort,7,1.9080229446701185,0.865095012980713,0.5312536788189423,3.5327869016292572
Cohort,8,1.8791573886684052,0.8518961080435611,0.523948571049719,3.4799504170813256
Cohort,9,1.8505221724509509,0.8387919886555083,0.5167024121234427,3.427487189179358
Cohort,10,1.8220910857791746,0.8257674930719923,0.5095087801776805,3.3753360659265668
Cohort,11,1.793870352191352,0.8128250586034095,0.5023692757117838,3.323507047832017
Cohort,12,1.7659258223417404,0.7999992860485063,0.4953002643006312,3.2721399314188573
Cohort,13,1.7381745862580587,0.7872450547027167,0.4882812390859978,3.221052871797392
Cohort,14,1.7107399096023856,0.7746280173492553,0.4813427786771932,3.1705109036213375
Cohort,15,1.6834832658139813,0.7620734875190732,0.4744505722149135,3.120213096944752
Cohort,16,1.6565614508768056,0.7496652608813339,0.4676435000078387,3.0704975375057146
Cohort,17,1.6298458532393614,0.7373342236794079,0.4608896899005634,3.0210859141012794
Cohort,18,1.6034086688470848,0.725118969643949,0.45420704256412914,2.9721340496524364
Cohort,19,1.577333251629283,0.7130640318363778,0.4476162296074043,2.92382154149705
Cohort,20,1.5514084207780028,0.7010565403550623,0.4410648730504166,2.875694099033964
Cohort,21,1.5257232876578677,0.6891443471637283,0.43457505540931557,2.827944788659531
Cohort,22,1.500405134151319,0.677395547264305,0.42817833935469274,2.780847969121763
Cohort,23,1.4752331457811705,0.6656926494813022,0.4218199196567176,2.7339310340362197
Cohort,24,1.45029492282973,0.6540827822723286,0.41552150080924066,2.6873839888750095
Cohort,25,1.425591921217893,0.6425671597404542,0.4092834132942347,2.641212002352794
Cohort,26,1.4010717039323788,0.6311184656624579,0.40309260203537245,2.595305487384723
Cohort,27,1.3768679551981733,0.6198081461194253,0.3969822258234029,2.549952029153434
Cohort,28,1.3528332118296884,0.6085586267915897,0.39091562445452155,2.5048399028142145
Cohort,29,1.3290318403811177,0.5974046631290039,0.3849087400461826,2.460109093814503
Cohort,30,1.3054516897158877,0.5863405080467775,0.3789585091665342,2.4157366984280935
Cohort,31,1.2821258538596105,0.5753842754056974,0.37307311301499535,2.371795702387016
Cohort,32,1.2589469702971172,0.5644802646999062,0.36722580986972014,2.3280624168899675
Cohort,33,1.235947388606476,0.5536464054178332,0.36142458291478446,2.2846090804122205
Cohort,34,1.2131672472549826,0.5429045812643141,0.35567936145188844,2.2415237708847737
Cohort,35,1.1905305587940145,0.5322159624180263,0.34997118091893414,2.1986505986447367
Cohort,36,1.1681006316399825,0.5216145389669897,0.3443157367721894,2.1561262428302514
Cohort,37,1.1458191742285595,0.5110708992330136,0.33869845730616077,2.1138326388183195
Cohort,38,1.1237510616840658,0.5006196787149009,0.33313543941259705,2.0719090079209797
Cohort,39,1.1018296295563732,0.49022725219123103,0.32761001795054917,2.0302203433536214
Cohort,40,1.0801388969096068,0.47993794501621134,0.32214307382244384,1.9889447521392614
Cohort,41,1.0585866794792127,0.46970509510959974,0.3167115728659061,1.9478948514992425
Cohort,42,1.0371188317068485,0.4595019992394979,0.3113019414059486,1.9069634360531176
Cohort,43,1.0158900689721901,0.4494089889382976,0.30595271188516165,1.8664731992999886
Cohort,44,0.994720067834006,0.43933473488157987,0.300618830027346,1.8260573526103003
Cohort,45,0.9737110355063819,0.42933251050996224,0.29532573817860097,1.785929898466281
Cohort,46,0.9529401724687594,0.41944232377490537,0.29009266835226477,1.7462515498229634
Cohort,47,0.9322058835423843,0.40956273935327075,0.2848692095115763,1.7066149395223082
Cohort,48,0.9116310650112264,0.3997570462868545,0.2796860022463032,1.6672742889018262
Cohort,49,0.8911195756669013,0.3899776571447156,0.2745189559966026,1.6280385100332802
Cohort,50,0.8708202769241786,0.38030036441378706,0.26940523927404886,1.5892120419248745
Cohort,51,0.8505697216730774,0.37064388609188625,0.2643039200133498,1.5504684832963587
Cohort,52,0.8305245564121887,0.36108747228517646,0.259254142099856,1.5121261650996234
Cohort,53,0.8105533308109701,0.35156615520188733,0.2542229609406009,1.4739242231595264
Cohort,54,0.7907281013561739,0.34211660812004235,0.24922836842089732,1.436010002712291
Cohort,55,0.7710380465948953,0.33273406736528305,0.2442676151890034,1.3983644388870555
Cohort,56,0.7513863439447492,0.32337134434570797,0.23930156360798657,1.3607981048593791
Cohort,57,0.7318336047803936,0.3140592082785574,0.23430619288011473,1.3234346534127261
Cohort,58,0.7123898501053612,0.30480323287751215,0.22933671528254165,1.2862965569597677
Cohort,59,0.6930919612697113,0.2956220512194034,0.22440205332030946,1.249458728199507
Cohort,60,0.6737774935728171,0.2864367272533515,0.2194614498397292,1.2126043116689231
Cohort,61,0.6547476257120742,0.27739493911768626,0.2145898470679814,1.1763263694575101
Cohort,62,0.6358974148276509,0.26844550856330496,0.20976099598742853,1.1404194794030322
Cohort,63,0.6173289432957002,0.25963809790811343,0.20500047271510682,1.1050830860644183
Cohort,64,0.5988731826766996,0.2508907677929784,0.20026577955409935,1.0699882880496479
Cohort,65,0.5805656064332392,0.24222099797144936,0.1955656999104799,1.035205329167915
Cohort,66,0.5624136931458374,0.2336326051764992,0.19090202255378905,1.0007495850648984
Cohort,67,0.5441851069389272,0.22501417526719725,0.18621577960517902,0.9661739341505996
Cohort,68,0.5262814555794894,0.21655904923121364,0.18160854953126854,0.9322544146964371
Cohort,69,0.5080414754891414,0.20795064937236055,0.1769122656572682,0.8977205566038917
Cohort,70,0.49021634608060843,0.19954898004332808,0.17231767851099455,0.8640171053042444
Cohort,71,0.47259472689565585,0.19125270222129356,0.16777115534770096,0.8307372866121394
Cohort,72,0.4549862764737227,0.1829713316783441,0.16322403491250342,0.7975179535215856
Cohort,73,0.4376627338853757,0.17483415685350676,0.1587457726653977,0.7648776903849904
Cohort,74,0.42046506697054914,0.16676562838326212,0.1542957021027696,0.7325131702211948
Cohort,75,0.4035684748099196,0.1588485910738604,0.14991885919892625,0.7007564457364772
Cohort,76,0.3867168874289087,0.15096206186619035,0.14554946116425158,0.6691218214596603
Cohort,77,0.36968543374220547,0.1430007139788304,0.1411114305755161,0.6371863432282108
Cohort,78,0.3534242456878001,0.1354113778606069,0.13686503811948203,0.6067417539050204
Cohort,79,0.3368546871924073,0.1276873690268162,0.1325339328212554,0.5757547970499095
Cohort,80,0.3208376856959628,0.12023248315988751,0.128341894497548,0.545844276484829
Cohort,81,0.3052269751621312,0.11297761535126748,0.12425130166990409,0.5167318875871563
Cohort,82,0.28968672225112496,0.10576602792774788,0.1201747227130821,0.4877873110532651
Cohort,83,0.2746272277587265,0.098788943326871,0.11621952117808922,0.45977613426187836
Cohort,84,0.26029123805235554,0.09215847881048168,0.11244976390286611,0.4331467812279494
Cohort,85,0.2461933329987067,0.08564903122560469,0.10873869394587207,0.4069913271739496
Cohort,86,0.23293722329253225,0.07953984404625641,0.10524512976394278,0.3824292632929682
Cohort,87,0.22034133304968503,0.07374612289770281,0.10192201140707913,0.3591288758563814
Cohort,88,0.20874058612497287,0.06842131086622323,0.0988580745638195,0.3377337365496325
Cohort,89,0.19792729999693504,0.06346864157725325,0.0959992985524287,0.31803924187260846
Cohort,90,0.18745864811350946,0.058684654789261916,0.09322933501729376,0.2990110866470877
Cohort,91,0.17833882736614765,0.054528206896980624,0.09081361747595876,0.28245765135546136
Cohort,92,0.16995677712674362,0.05071820487795464,0.08859140998095401,0.26725981546034905
Cohort,93,0.16135142063660052,0.04681778584354298,0.08630882416933058,0.25167013456332843
Cohort,94,0.1534650873822014,0.04325623199623116,0.08408960638654624,0.23739812185031003
Cohort,95,0.1466737534723419,0.04020173571182653,0.08194159390833738,0.2251208076276278
Cohort,96,0.14066697378022877,0.03751178164100134,0.08073012797904137,0.21427176311204893
Cohort,97,0.13529688628942085,0.035118255967388545,0.07967133109765065,0.20458091248523114
Cohort,98,0.13056093392201618,0.03301831541431997,0.07873478303356,0.19604178020433904
Cohort,99,0.12542813989917131,0.030755551769636576,0.07768692932137979,0.18679268891298087
Cohort,100,0.1221016909968901,0.029300280367094464,0.07697137534918988,0.18080822038215077
Cohort,101,0.11562080355037527,0.026488243746445903,0.07463187484348634,0.16915169958353052
Cohort,102,0.11094281011067196,0.024490825430751165,0.072734537036021,0.16076083626849388
Cohort,103,0.10234635366481148,0.020923128532697215,0.06919894187955171,0.1454142631335352
Cohort,104,0.08953599620795409,0.01607977241206666,0.06263990230220855,0.12287135948360493
Cohort,105,0.06443814526408692,0.0095255062968353,0.046738725510879736,0.08262031674484856
ICU,0,3.3079502805769287,1.2518138342442027,1.0262558427061041,5.4544139616384895
ICU,1,3.265595395019468,1.2368394497715132,1.013595941901683,5.3882742983068335
ICU,2,3.218055590106029,1.2193607058570293,0.9993968904984851,5.311899921565054
ICU,3,3.170505328439009,1.201840992661673,0.9851952175634269,5.235386452060089
ICU,4,3.1232174619506243,1.1844037198209219,0.9710720604400419,5.159245684729402
ICU,5,3.0760899598294604,1.1669940325543169,0.9569972352489842,5.083259172041466
ICU,6,3.0293151700785232,1.1496995638494774,0.9430279237876859,5.007789645118952
ICU,7,2.9828121616090413,1.1324774907569424,0.929140168204605,4.932666190556494
ICU,8,2.9366421865671812,1.1153539306628752,0.9153522066446459,4.857998912047196
ICU,9,2.8908507533103496,1.0983479593625989,0.9016775946579153,4.7838686292005494
ICU,10,2.8453986451280224,1.0814383918591588,0.8881047270228017,4.710191481668519
ICU,11,2.800296104522312,1.0646281992183697,0.8746366738845325,4.636981868677072
ICU,12,2.755644500108721,1.0479644245203208,0.861303555337261,4.56443359769953
ICU,13,2.711317410792919,1.0313850815069543,0.8480678544247118,4.492295538144869
ICU,14,2.667503893171083,1.0149797983406352,0.8349857197597962,4.420934563817671
ICU,15,2.6239921362281864,0.9986462428734485,0.8219942662753178,4.349934617886893
ICU,16,2.581022416037661,0.9824989340300885,0.8091648492902603,4.279763537744515
ICU,17,2.538397872369744,0.9664432574432876,0.7964390098474284,4.21003636172933
ICU,18,2.4962291108948778,0.9505319617570496,0.7838495927678142,4.14096868885145
ICU,19,2.4546438485963087,0.9348259569887378,0.7714345403236297,4.072809064123532
ICU,20,2.4133182615397764,0.91917102151975,0.7590976752639561,4.004928667742522
ICU,21,2.372388691323764,0.9036326788468824,0.7468794868177492,3.937594509011955
ICU,22,2.332050172860527,0.8883040463575723,0.7348379049012083,3.871186256071556
ICU,23,2.29196365019941,0.8730247698850171,0.72287219791609,3.80504933826415
ICU,24,2.2522631092665053,0.8578594117184348,0.711022153687964,3.7394464969006425
ICU,25,2.212950359659667,0.8428098285521193,0.6992882944682403,3.6743845478464596
ICU,26,2.173944337895314,0.8278389991750906,0.6876465165128886,3.6097112696188094
ICU,27,2.1354500085160804,0.8130445783041537,0.6761577032884992,3.545824728949497
ICU,28,2.0972401406746006,0.7983210794283264,0.6647543153645342,3.482292532231004
ICU,29,2.0594131066066708,0.783716160564383,0.6534655619548282,3.4193081911645726
ICU,30,2.021949605785945,0.7692222907074564,0.642285685145658,3.3568394660881578
ICU,31,1.9849000064593454,0.7548644107579827,0.6312296327949576,3.2949870840828854
ICU,32,1.9480981946209357,0.7405671161201769,0.6202480056544436,3.2334402156001127
ICU,33,1.9115932205784565,0.7263551845132251,0.6093553533459798,3.1722984119604662
ICU,34,1.8754462661406692,0.7122587069746005,0.5985698362143322,3.1116833008449962
ICU,35,1.8395392590504323,0.6982253751107264,0.5878563229184748,3.051377848170715
ICU,36,1.803969162526634,0.6843017044166549,0.5772436120600297,2.991571160019463
ICU,37,1.7686450860860663,0.6704482381142267,0.566704648265231,2.932098599002769
ICU,38,1.7336665663616984,0.6567122899867329,0.5562690010140071,2.873152927253137
ICU,39,1.6989296543226546,0.6430487535118012,0.5459057275813489,2.8145458793232714
ICU,40,1.6645637133666906,0.6295179534001016,0.535653275220738,2.756524422503991
ICU,41,1.6304251455966194,0.6160572199453627,0.5254689040416722,2.6988273760041035
ICU,42,1.5964290161437122,0.602630999607059,0.515327312428498,2.6413048122136717
ICU,43,1.5628146310755744,0.5893480687833208,0.5052996639195566,2.584405073192938
ICU,44,1.5293011472238112,0.5760857424716344,0.49530237105133945,2.527616959486887
ICU,45,1.4960464825523296,0.5629162434022352,0.48538238826111907,2.471237659305351
ICU,46,1.4631701099345105,0.5498937095773656,0.4755752462462367,2.4154905151677295
ICU,47,1.4303575007005527,0.5368821718760829,0.4657873108632113,2.3598073015635905
ICU,48,1.3977991802554763,0.5239671002899865,0.4560752559283744,2.3045415869406543
ICU,49,1.365344489980321,0.5110850498188182,0.44639420640782485,2.2494262657494546
ICU,50,1.3332249314131486,0.49833800037026776,0.43681305195959336,2.1948853505802384
ICU,51,1.301184692229258,0.4856174154925237,0.4272556081893818,2.1404628688856895
ICU,52,1.2694678006505038,0.47302970521370735,0.4177945080962772,2.0866025351662283
ICU,53,1.2378681835472365,0.46048829284846493,0.408368367714035,2.032939637478222
ICU,54,1.2064979030927137,0.448042509087842,0.3990105344709311,1.9796793965010868
ICU,55,1.1753394957917924,0.43568625672328276,0.38971578811631674,1.926794724663835
ICU,56,1.1442406118246538,0.4233569416180547,0.380438726664505,1.8740202977679343
ICU,57,1.113295573630636,0.41109591168463067,0.37120742081136865,1.8215283882353313
ICU,58,1.0825195559049487,0.3989108545221115,0.36202637106933777,1.7693499499079253
ICU,59,1.0519700206308646,0.3868267611690566,0.3529126809396508,1.7175894080719254
ICU,60,1.0213911644447808,0.374739027998324,0.3437901106228139,1.6658027792522898
ICU,61,0.9912560975209448,0.36284389309206316,0.33479962388969664,1.6148200486129811
ICU,62,0.961399715371353,0.3510734420995161,0.32589201850182214,1.5643535076380306
ICU,63,0.9319826996788482,0.33949347457507184,0.3171151819052837,1.5146825611087134
ICU,64,0.9027387150562983,0.32799548226002795,0.308389729220345,1.4653462012047413
ICU,65,0.8737234041307198,0.31660269859433476,0.2997322363766216,1.4164426624055906
ICU,66,0.8449483801389642,0.305320222892751,0.29114615873053107,1.3679933450426593
ICU,67,0.8160465285048037,0.29400104431164226,0.28252203478772603,1.3193706275307484
ICU,68,0.7876517766300809,0.2829004831350002,0.2740488572021394,1.2716632439090572
ICU,69,0.7587188250316734,0.27160110225346723,0.26541493570172997,1.2230874541783896
ICU,70,0.7304347932067441,0.26057762822049246,0.2569742375604374,1.1756713980737934
ICU,71,0.7024657533823115,0.2496963059736741,0.24862719693598956,1.128844100034679
ICU,72,0.6745102934284791,0.23883801913354172,0.24028391859703718,1.0820952282571408
ICU,73,0.6469986914642151,0.22817277224459506,0.2320727309149109,1.036153524309092
ICU,74,0.6196790968941701,0.21760108114417637,0.22391851959592948,0.9905927056106607
ICU,75,0.592829398737976,0.2072315959841317,0.2159041811922538,0.9458798184029484
ICU,76,0.5660435116788716,0.19690530103015247,0.20790858027284073,0.901331780266286
ICU,77,0.5389640894386964,0.1864840419833057,0.1998250932325681,0.8563530782980868
ICU,78,0.5131000361582162,0.17655346765982344,0.19210390638842414,0.8134655738804437
ICU,79,0.4867382007817616,0.1664490994355415,0.18423388977418195,0.7698073226510415
ICU,80,0.4612467975840336,0.15669969484807308,0.1766232902140073,0.7276576675857767
ICU,81,0.4363940538031199,0.14721415465349888,0.16920297649324254,0.6866253656865154
ICU,82,0.4116460141195492,0.137786840715763,0.16181361885175993,0.6458226832171595
ICU,83,0.38765596247222234,0.1286674304935994,0.15465018845675477,0.6063287174776496
ICU,84,0.364811336141263,0.1200018439291317,0.14782834933976796,0.5687763865173018
ICU,85,0.34233969406512815,0.1114942517011578,0.1411175848010615,0.5318863823495149
ICU,86,0.3212037129988957,0.10350907933203282,0.13480525635394833,0.4972379643214899
ICU,87,0.3011150598854247,0.09593463575260637,0.1288053400623785,0.46434902617358165
ICU,88,0.28260887560557646,0.08897094082425652,0.12327761601824438,0.43408938963813154
ICU,89,0.26535504044053726,0.0824908365094184,0.11812358107728047,0.40590958748067973
ICU,90,0.24864767888328265,0.07622726703034442,0.11313253885874656,0.378649739667356
ICU,91,0.23409024901379452,0.07078092725357613,0.1087832041555242,0.3549240461223025
ICU,92,0.22070842167725047,0.06578358667632574,0.10419476654227489,0.33313378997283916
ICU,93,0.206968001139338,0.06066099927603088,0.0993833732199374,0.31077526580830395
ICU,94,0.19437412083179162,0.055975886018670706,0.09496629157149848,0.29030002568893104
ICU,95,0.1835282993863489,0.05195028704359591,0.09115611632650283,0.27268169127682657
ICU,96,0.17393568653336444,0.048397720947271614,0.08778155836033638,0.2571337670699489
ICU,97,0.16536106707812628,0.04522928270792874,0.0847415157518348,0.24328999113453553
ICU,98,0.15780135630659056,0.04244241045619333,0.08203460930579379,0.23109248241505237
ICU,99,0.1496122467177502,0.03943025492897487,0.0791002864499026,0.21788428809810245
ICU,100,0.1443108481374491,0.03748701583500701,0.07719630597717707,0.20934230944404836
ICU,101,0.1339969611975639,0.03371514573123381,0.07349365560880153,0.19272101584469187
ICU,102,0.12658113221824718,0.031019241869526055,0.07082318749690954,0.1807836918228434
ICU,103,0.11308143733539941,0.02615742701798706,0.06435091615096654,0.15908012127403895
ICU,104,0.0937666580317278,0.019427244438138615,0.05764752375996203,0.1282153229007603
ICU,105,0.062468520502315404,0.010324282153352576,0.043172180417829005,0.08019481966980326
Non-hospitalised (no AD),0,0.06029255359492132,0.0031930620711356763,0.05334779675495315,0.0666896801150587
Non-hospitalised (no AD),1,0.06029176427928104,0.0031930620711356755,0.053347007439312887,0.06668889079941842
